# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=2
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-65.2921,0.951223,0.147805,4,15,0,93.3376,39.405,-3.07226,0.80485,0.837717,0.85496,1.11832,1.21158,1.17187,0.654303,1.21648,0.794829,1.03388,0.938172,0.829426,0.211138,0.175676,0.162288,0.639411,0.378504,0.314409,0.770309,0.279961,0.53549,0.454529,-0.230759,0.148299,0.330134,0.982508,1.14878,1.51935,0.822657,-0.106961,1.38574,1.26081,1.12299,0.56853,2.05086,1.99775,1.01687,1.39283,1.89453,-0.457535,1.75113,0.679383,1.10556,0.626991,0.977575,0.719396,1.51286,0.954787,0.609985,1.3682,1.43968,1.16724,-0.86874,0.133936,-1.22505,1.31175,0.847753,0.0259755,24.0437,27.116,30.1882,33.2605,36.3328,36.8313,36.7784,35.9692,35.6827,35.8047,37.3948,35.6677,36.9631,36.2287,36.5227,36.8568,38.7564,38.8653,38.9064,37.4406,38.2422,38.4391,37.0384,38.5449,37.7599,38.0086,40.114,38.9494,38.3908,36.3865,35.8757,34.7372,36.8776,39.7336,35.1477,35.5315,35.9549,37.6584,33.1043,33.2674,36.2809,35.1259,33.5845,40.8107,34.0251,37.3178,36.0085,37.4787,36.4017,37.1949,34.7571,36.4717,37.531,35.2016,34.9819,35.819,42.074,38.9935,43.1687,35.375,36.8005
-78.3652,0.952583,0.147805,5,31,0,108.672,39.313,-2.93781,1.03919,0.385463,1.33042,1.22739,1.46159,1.18804,1.39683,1.04596,1.1129,0.647558,0.799248,0.73021,0.731295,0.156358,0.293792,0.354665,0.0953016,0.442954,1.12051,0.186296,0.0864581,0.333664,-0.14175,0.465929,0.549566,1.51609,1.16385,1.4896,0.215628,0.306149,1.70682,1.5267,1.25526,0.682781,1.83499,1.90845,1.84516,1.80069,1.74835,-0.255142,1.74039,0.656668,0.596324,1.12672,0.885915,0.156043,1.13394,1.18552,1.10046,0.462607,1.49812,1.37079,-0.824598,0.613531,-1.31196,0.265047,0.752746,0.145914,24.624,27.5618,30.4996,33.4374,36.3752,38.1806,35.4045,35.7072,35.0191,35.8228,35.2094,36.2402,36.0435,37.4106,36.965,37.1678,37.1646,38.8536,38.4499,38.2711,39.033,38.0117,36.0212,38.7657,39.059,38.3328,39.7294,37.9442,37.6985,34.859,35.8938,34.9368,38.6795,38.4136,34.2987,34.8279,35.6253,37.3071,33.9221,33.7063,33.8923,34.0229,34.1767,40.0626,34.2001,37.3838,37.5611,36.0029,36.7104,38.8546,35.9817,35.8302,36.0801,37.9539,34.9118,35.2859,41.7355,37.5106,43.1673,38.5343,37.1016
-71.1676,0.989064,0.147805,5,31,0,114.089,39.08,-2.90146,0.887132,0.648511,0.719725,1.12467,0.872752,1.28566,0.742423,1.42202,0.565255,1.11167,0.919496,0.534681,-0.051535,-0.0787403,-0.103921,0.408831,0.495168,0.329723,0.526551,0.235203,0.412919,0.471026,-0.384784,-0.276839,0.149546,0.874555,1.50798,1.51749,0.81428,-0.150419,1.10773,1.14061,1.04421,0.438442,2.31786,1.84972,1.23914,1.45526,1.94123,-0.378581,1.66457,0.639056,1.13295,0.790611,0.917617,0.918596,1.55087,0.779613,0.648999,0.928756,1.23876,1.31219,-1.45297,-0.261272,-0.880504,0.781254,1.28189,0.0190445,24.5727,27.4742,30.3756,33.2771,36.1785,37.1984,36.9918,35.8168,36.5478,35.3497,36.9259,34.9541,37.4399,35.8545,36.4121,37.5287,39.2295,39.3085,39.3815,37.8938,37.6433,38.1233,37.5522,38.3976,37.8819,37.7133,40.1964,39.8832,38.6461,36.5425,34.7047,34.6771,36.7174,39.5164,35.866,35.7706,36.0503,37.8079,32.3548,33.7131,35.4847,34.8576,33.4476,40.1784,34.2503,37.2258,35.7928,36.7861,36.4176,36.4147,34.5802,36.818,37.197,36.3853,35.4858,35.2727,43.2957,39.8381,41.6347,36.8132,35.3607
-70.6088,0.990232,0.147805,5,31,0,96.4986,39.1062,-2.90847,0.905421,0.670439,0.700135,1.05776,0.859013,1.32843,0.706964,1.44212,0.577228,1.10598,0.92371,0.54389,-0.0272022,-0.0620783,-0.0769219,0.425239,0.520317,0.292587,0.552147,0.243117,0.413467,0.50405,-0.302032,-0.289244,0.226662,0.894413,1.53458,1.44905,0.788835,-0.182802,1.11199,1.2183,1.02482,0.411165,2.31267,1.87225,1.24586,1.44654,1.91857,-0.372624,1.64974,0.679384,1.10977,0.768653,0.924357,0.947545,1.51974,0.795239,0.657076,0.946284,1.24189,1.30525,-1.37851,-0.278385,-0.834667,0.797191,1.28804,0.0265402,24.5638,27.4723,30.3808,33.2892,36.1977,37.1562,37.0699,36.0297,36.6078,35.2425,37.05,34.9118,37.4273,35.8895,36.4196,37.5243,39.1853,39.2867,39.3299,37.8694,37.5929,38.2552,37.5003,38.3991,37.9036,37.6402,39.9846,39.9474,38.4469,36.5048,34.6429,34.8917,36.8119,39.6379,35.872,35.5628,36.1255,37.9103,32.3799,33.6608,35.4826,34.899,33.5261,40.1899,34.308,37.1302,35.8785,36.8706,36.4177,36.3503,34.686,36.7932,37.1951,36.3539,35.4942,35.3099,43.1155,39.9159,41.5338,36.7876,35.3599
-61.9823,0.908249,0.147805,4,31,0,95.1555,39.0789,-2.90384,0.886692,0.388866,0.44967,1.27814,1.11329,1.00115,1.04858,0.982176,0.94941,0.842552,0.909528,0.691525,0.125677,-0.18989,-0.0110106,0.370842,0.222384,0.401145,0.872029,-0.131102,0.118592,0.357388,-0.114505,0.184868,0.111933,0.759016,1.23495,1.63749,0.266783,-0.0560515,1.34776,1.34008,0.7262,0.10982,2.07019,1.7586,1.27123,1.60419,1.35991,-0.302808,1.64424,0.611583,0.755526,1.16438,0.839888,0.643216,1.41267,0.402096,0.632698,0.542761,1.45534,1.24213,-0.650083,0.268219,-1.02218,0.540204,0.761819,0.0823535,24.5597,27.4635,30.3674,33.2712,36.175,37.9497,37.7731,35.3674,35.846,36.1717,36.034,36.2268,36.3219,36.6322,36.4377,37.0708,38.7139,39.6303,39.1108,38.002,38.4331,37.914,36.5466,39.4596,38.7345,38.0411,39.4114,38.542,38.7538,36.8748,35.4928,34.3239,38.3042,39.2416,35.1652,35.1875,36.9701,38.76,33.0674,33.9722,35.3874,34.4205,35.1299,39.9582,34.3043,37.3029,36.8849,35.6977,36.64,37.2111,34.9767,37.9112,37.2416,37.5028,34.8528,35.4719,40.9666,38.3,42.0471,37.5102,36.8667
-68.9107,0.852481,0.147805,5,31,0,89.9666,39.1548,-2.92832,0.842842,0.799661,1.3693,0.95188,1.30905,1.33806,0.791534,1.19131,0.833348,0.787238,0.478284,0.722235,-0.0690981,0.0472918,0.0540092,0.145789,0.0841467,0.468583,0.628186,0.413286,0.0240472,0.327851,-0.189615,-0.0452585,0.747405,1.10382,1.21488,1.24109,0.545905,-0.189953,1.28474,1.24193,1.30741,0.582314,1.81587,2.01371,1.51472,1.2013,1.73124,-0.447801,1.61274,0.763767,0.586288,0.408512,0.760051,0.247389,1.09301,1.25812,0.957277,1.04855,1.10036,0.973439,-1.43046,-0.100863,-1.27293,0.567401,0.948991,0.122949,24.5132,27.4415,30.3698,33.2981,36.2264,36.8131,35.145,36.3674,35.3214,35.2365,36.8369,35.6662,36.7145,36.8495,37.7542,37.0398,39.3571,39.0163,38.9966,38.7278,38.9084,37.7826,37.3152,37.9445,39.0843,38.1947,39.71,39.2873,36.9661,35.9224,35.5972,35.5205,37.5562,39.711,35.3926,35.518,35.3263,37.4496,33.8373,33.258,34.7192,35.637,34.0851,40.4661,34.4321,36.9182,37.4379,37.9585,36.9291,38.4303,35.9541,35.4706,36.3516,36.0843,35.9326,36.3042,43.3436,39.4501,42.8823,37.4932,36.3758
-66.0093,0.804495,0.147805,5,31,0,96.7872,39.258,-2.89434,0.890746,0.800148,0.807212,1.0753,1.0994,1.36448,0.890802,1.35855,0.895702,1.07273,1.11627,0.715578,0.698319,0.141436,0.45151,0.437412,0.46186,0.313662,0.888969,0.127773,0.112919,0.429015,-0.49412,0.138456,0.0586882,1.07535,1.36234,1.58325,0.498256,-0.315653,1.34106,1.26358,0.929205,0.194654,2.09272,1.9839,1.42238,1.94598,1.55776,-0.0617806,1.59187,0.90658,1.12549,0.720968,0.849676,0.565505,1.27444,1.06121,0.867425,0.627833,1.24503,1.71764,-0.659121,0.431096,-0.829188,0.360658,0.755853,0.0156331,24.7863,27.6806,30.5749,33.4693,36.3636,36.9421,36.9216,36.1457,36.0759,35.3087,36.6797,35.3259,36.6655,36.1531,36.0271,37.1868,37.2368,38.8486,37.9511,37.9919,37.9212,38.3501,36.685,38.8881,38.9311,38.0163,40.6881,38.8572,39.0881,36.1455,35.3149,34.6755,37.8158,40.1716,35.3765,35.6007,36.5685,38.6946,33.2009,33.5159,35.1411,33.6256,34.7493,39.4368,34.6506,36.634,36.0004,37.1712,36.7987,37.6212,35.5693,36.1865,36.7473,37.4408,35.6544,34.2865,41.1657,38.0102,41.6579,38.2141,37.0703
-65.7049,0.965776,0.147805,5,31,0,96.4915,39.3032,-2.91437,0.916983,0.269917,1.20658,1.22746,1.30191,1.54121,1.0988,1.32691,0.629363,0.858889,0.51919,0.581445,0.124692,0.191895,-0.0420126,0.57218,0.30556,0.375342,0.939326,0.501191,0.536641,0.829798,0.112514,0.0318271,0.232886,0.961994,1.49498,1.45236,0.560536,0.212877,1.46067,1.38473,1.22116,0.813404,1.82421,1.94745,1.33494,1.4326,1.86289,-0.526052,1.60735,0.655015,0.653221,0.8431,1.03157,0.688158,1.29949,1.07091,1.36128,1.0252,1.39318,0.967808,-1.03082,-0.422374,-1.09372,0.644508,0.945234,0.0289407,24.7313,27.6457,30.5601,33.4744,36.3888,38.5165,35.7867,35.7259,35.5089,34.8115,36.1009,35.4361,37.469,36.8001,37.7901,37.6086,38.9398,38.7439,39.4256,37.6356,38.4127,38.2093,36.5656,37.8425,37.7392,36.8848,38.9753,39.2104,38.6245,36.4996,34.9463,35.0705,37.6696,38.6828,35.0462,35.2676,35.7443,36.9326,33.9868,33.6276,35.4127,35.1281,33.874,40.8363,34.6187,37.3942,37.3994,36.8461,36.2968,37.2976,35.516,36.1821,35.3359,36.3154,35.2429,36.4826,42.3074,40.5341,42.4907,37.4248,36.5484
-66.1419,0.964389,0.147805,5,31,0,85.5563,39.4147,-2.93925,0.942887,0.204414,1.28941,1.32062,1.29315,1.51601,1.08683,1.23691,0.530112,0.88483,0.632936,0.467767,0.22663,0.291369,0.0274209,0.572357,0.40056,0.36482,1.02231,0.732672,0.46107,0.702083,0.148259,0.0983331,0.216235,1.05587,1.38218,1.44421,0.548063,0.314755,1.5155,1.43851,1.20672,0.851304,1.92747,1.90779,1.45858,1.42299,2.01608,-0.475523,1.65386,0.675488,0.660159,0.736251,1.00327,0.568723,1.33397,0.871329,1.41576,0.823249,1.42004,0.936523,-0.998814,-0.356105,-1.03184,0.59485,0.959041,0.0208113,24.7185,27.6577,30.597,33.5362,36.4755,38.8139,35.6248,35.5331,35.6138,34.9588,36.2203,35.7792,37.8566,36.814,37.5544,38.0399,38.7486,38.5583,39.3342,37.7324,38.2374,38.3425,36.4099,37.2612,38.0595,37.3512,38.979,39.1257,38.7792,36.3113,35.3522,35.1699,37.8039,38.4896,34.9603,35.1866,35.8679,36.9126,33.7494,33.8073,35.1276,35.2322,33.489,40.8124,34.5537,37.4293,37.4744,37.2507,36.4659,37.7431,35.4939,36.8537,35.2535,36.995,35.2409,36.6621,42.3505,40.4614,42.4476,37.6663,36.5959
-79.6369,0.850665,0.147805,5,31,0,103.624,39.5293,-3.02421,0.950622,0.511686,1.0807,1.46253,1.37736,1.6127,0.585536,1.14346,0.72855,0.996245,0.694641,0.893458,-0.0180672,0.324175,0.13277,0.698148,0.276711,0.754899,0.916146,0.332472,0.235544,0.765874,-0.0703779,0.359747,0.356146,1.17937,1.24412,1.53348,0.51002,0.654172,1.20717,1.81753,0.883765,0.481395,2.19383,2.31349,1.32911,1.78602,1.69171,0.353126,1.74298,0.964704,0.750597,0.848541,0.574584,0.839423,1.47671,0.949509,1.18406,1.13635,1.45912,1.34322,-0.663318,-0.0538797,-1.22244,0.328408,1.11924,0.194053,24.4083,27.4325,30.4567,33.4809,36.5051,37.9819,36.2611,35.1063,35.3639,34.6522,37.7585,36.0713,37.326,36.5165,37.4286,36.8273,39.584,38.5489,39.1278,37.418,38.6925,37.2464,36.7587,38.5239,38.817,37.2132,39.7422,38.4414,38.4523,35.9627,35.7669,34.8918,37.9869,37.551,35.8786,34.0327,36.8566,38.0735,32.8947,32.5329,35.5098,34.128,34.4132,38.4614,34.2582,36.6119,37.2594,36.9632,37.7917,36.9907,35.0634,36.6578,35.9485,36.0928,35.1167,35.4672,41.5353,39.6923,43.2262,38.5361,36.1445
-69.1169,0.991608,0.147805,4,31,0,101.008,39.4939,-3.0078,0.882234,0.606702,0.973097,1.3847,1.26148,1.3203,1.1128,1.54873,1.24213,0.796065,0.940398,0.321006,0.672119,0.182306,0.3658,0.333034,0.484402,0.300517,1.00861,-0.392472,0.380992,0.472776,-0.0679877,-0.0147886,0.584199,1.38536,1.35361,1.59924,0.721314,0.195398,1.59603,1.57746,1.10162,0.813869,1.76156,1.68407,1.27743,1.62196,1.75662,-0.304095,1.74411,0.5051,1.00334,0.902836,1.28213,0.513461,1.61117,1.28299,0.462185,0.770514,1.14479,1.15564,-1.01142,0.490355,-0.605075,0.678352,1.04368,0.0416431,24.4549,27.4627,30.4705,33.4783,36.4861,37.669,36.567,35.329,35.6996,35.5227,36.1468,34.8356,35.7578,37.0995,36.6654,38.5284,37.4723,38.9455,38.3936,38.4922,38.0369,38.59,36.4602,40.6744,38.3479,38.0719,39.6984,39.5384,37.7367,35.327,35.4225,34.6837,37.3243,38.9062,34.6933,34.7492,36.1804,37.0459,34.1955,34.4285,35.6516,34.6153,34.2103,40.4085,34.248,37.9746,36.476,36.7783,35.6375,37.9495,34.6478,35.6349,38.1037,37.1763,36.0506,36.018,42.536,38.019,41.3138,37.4535,36.3547
-60.9806,0.986525,0.147805,4,31,0,90.6547,39.4681,-3.00097,0.861045,0.233435,1.04427,1.4466,1.44538,1.28838,1.57928,1.31068,1.27822,0.991116,1.08167,0.771027,0.43607,0.161226,0.390057,0.503979,0.275747,0.348648,0.676883,0.714414,0.368407,0.491416,-0.0851276,0.407912,0.69847,1.00585,1.69933,1.50539,0.17416,-0.455913,1.29282,1.19974,1.1875,0.523702,2.0835,2.06417,1.16278,1.50627,1.87004,-0.445626,1.77452,0.637991,0.794784,0.95633,0.854478,0.845816,1.13958,0.89888,0.838673,0.799914,1.46768,1.19355,-0.992845,0.119344,-1.11519,0.361854,0.913298,0.187431,24.4632,27.4642,30.4652,33.4661,36.4671,38.7675,36.3342,35.1269,35.1305,35.6017,34.7287,35.5348,35.6322,36.4938,36.222,37.1542,38.1594,38.9842,38.2975,37.9556,38.6406,38.4218,37.4368,37.3241,38.3625,37.9933,39.7235,38.2439,37.372,36.4495,34.3684,34.9504,38.9454,40.8362,35.5883,35.8677,35.9044,37.8965,33.2155,33.2736,35.9786,34.9478,33.8562,40.8054,34.1428,37.5535,37.0829,36.5982,36.9038,36.9298,36.0482,36.7706,36.9512,37.0676,35.0636,35.8863,42.4476,39.1099,42.8147,38.3822,36.7273
-70.1422,0.936491,0.147805,5,31,0,94.3443,39.5443,-3.0426,0.93196,0.496708,0.761109,1.71497,1.30558,1.50334,1.33314,1.53688,0.637682,0.927003,0.755788,0.757728,0.349011,0.259712,0.255211,0.546442,0.297394,0.566151,0.489499,0.316586,0.423919,0.454635,-0.448625,0.121627,1.14906,1.30091,1.42331,1.16591,0.743106,0.186667,1.58331,1.30953,0.976552,0.436208,1.93502,1.96359,1.50379,1.83969,1.60151,-0.1587,1.74896,0.377851,1.01216,1.29982,1.01244,0.34087,1.38528,1.08346,0.680063,0.644795,1.51466,1.55531,-0.493732,0.0838353,-0.734706,0.56394,0.72292,0.0807357,24.3313,27.3739,30.4165,33.4591,36.5017,38.033,37.2285,34.3263,35.5719,34.9702,35.488,34.8682,37.604,36.7238,37.2447,37.2388,38.4824,38.7541,38.7677,37.8816,38.6394,37.8217,38.0549,38.581,38.2544,38.161,40.9092,39.1742,36.0481,35.5861,35.2137,35.9969,37.2833,38.9763,34.7269,35.5599,36.573,38.217,33.6568,33.5698,34.9688,33.9468,34.6715,40.0271,34.2229,38.3946,36.4647,35.5894,36.4638,38.5071,35.3294,36.2477,37.4751,37.5824,34.9357,34.8121,41.0465,39.2892,41.7797,37.8284,37.3447
-71.5398,0.957515,0.147805,5,31,0,102.429,39.6026,-3.08275,0.88831,0.781949,1.04954,1.16566,1.62547,1.17353,1.0234,1.13672,0.435285,1.01538,0.828057,0.675454,0.669479,0.0841488,0.507554,0.844085,0.330406,0.676753,0.65313,0.0983636,0.452245,0.673886,0.30116,0.137838,0.528198,1.20548,1.37672,1.17546,0.913588,0.500608,1.27527,1.6508,0.980734,0.681434,1.99379,2.07986,1.55674,1.52523,1.64015,0.238047,1.77484,0.794097,0.946038,0.574305,0.924282,0.227109,1.33193,0.821328,0.9527,0.887976,1.49027,1.04081,-0.786689,-0.187915,-0.889838,0.726206,0.655261,0.0193999,24.1889,27.2716,30.3544,33.4371,36.5199,37.1921,36.3671,36.0092,34.5917,35.9849,36.4477,36.0984,38.2607,36.4725,37.0499,37.5204,37.5388,39.3432,38.038,37.0005,38.5841,37.5164,37.5892,39.2994,38.2085,37.5252,38.6742,39.1777,37.9743,35.8864,35.3585,35.979,36.7863,38.0594,35.6713,34.5136,36.5793,37.5019,33.4563,33.1909,34.8036,34.9007,34.5464,38.8688,34.1312,37.1546,36.6862,37.8322,36.7533,38.9025,35.4966,37.0707,36.6657,36.8652,35.0085,36.394,42.0278,40.1819,42.3458,37.3639,37.5826
-73.3059,0.708681,0.147805,4,15,0,105.432,39.6288,-3.02224,0.972753,0.365351,0.915157,1.54486,1.43103,1.23179,0.747223,1.6983,1.29239,0.964111,1.18049,0.94298,0.363213,0.189707,0.443506,0.518436,0.190693,0.240851,0.774272,0.399143,0.299916,0.125249,-0.37174,0.384001,0.383482,1.24003,1.4416,1.4883,0.697114,-0.148723,1.34221,1.55097,1.15496,1.14236,2.13209,1.76622,1.19872,1.45187,1.53141,-0.479803,1.84505,0.748684,1.51035,0.804588,1.10566,0.440816,1.55931,0.631187,1.19644,0.880059,1.64603,1.28304,-0.775704,-0.217107,-0.954776,0.634805,1.00457,0.0249933,24.5176,27.5398,30.562,33.5843,36.6065,38.5246,36.8629,34.9598,35.3038,35.906,37.3705,34.4961,35.7229,36.715,36.0611,36.7789,38.531,39.0554,38.2884,38.0619,39.0524,38.9009,37.2887,38.4225,38.7223,39.2502,40.7523,38.4682,38.4698,35.8811,35.2719,35.1307,37.5219,40.0782,35.5723,34.9414,36.1382,36.1763,33.1851,34.2908,36.0059,35.2409,35.0005,41.0788,34.0526,37.3661,35.0641,37.1971,36.2872,38.2965,34.9162,37.7212,36.0128,36.969,34.6541,35.7511,41.9731,40.2849,42.5143,37.7102,36.5927
-66.3659,0.99664,0.147805,5,31,0,104.892,39.6015,-3.05896,0.802148,0.852286,1.38138,0.730869,1.48272,1.05616,1.3004,1.01113,0.604832,1.00617,1.11817,0.494138,0.112998,0.355292,0.152138,0.322267,0.632618,0.38425,0.851118,0.250057,0.120475,0.763327,-0.109135,0.367127,-0.0089362,0.962198,1.48517,1.65168,0.490865,0.295443,1.71687,1.34839,0.989043,0.790378,1.9286,2.11208,1.49365,1.85328,1.96976,-0.0127119,1.6785,0.944085,0.550151,1.02887,0.964205,0.79751,1.23608,1.12424,0.861968,0.861606,1.22978,1.28198,-0.799976,0.748019,-1.22855,0.695873,0.827343,0.275289,24.3067,27.3657,30.4246,33.4836,36.5426,36.9944,35.3759,37.3658,35.0659,36.3708,35.6236,36.5085,37.7514,36.5237,36.1811,38.09,39.2559,38.5147,39.1361,38.6157,37.6664,38.4261,36.998,38.8366,39.233,37.2665,39.9353,38.4785,39.6288,36.6582,35.0584,34.5491,38.1,38.6978,34.3497,35.4768,36.5761,37.1838,33.702,33.1407,35.0325,33.9324,33.5761,39.6404,34.467,36.7136,37.9186,36.4542,36.652,37.162,35.8204,36.1625,36.9648,36.9659,35.8397,35.68,42.0486,37.3133,43.3596,37.4729,37.0707
-67.7876,0.287969,0.147805,5,31,0,101.777,39.4162,-2.88529,0.779326,0.98648,1.18497,1,1.54584,1.06894,1.19059,0.996235,0.530355,0.915056,0.976603,0.538683,0.317491,0.361295,0.112736,0.279666,0.497455,0.819031,0.635705,0.106309,-0.142898,0.570498,-0.158461,0.324723,0.362015,1.21804,1.30268,1.78696,0.43079,0.334767,1.50534,1.31953,1.15833,0.719042,2.04684,2.15015,1.404,1.65361,1.99439,0.0240397,1.95018,1.03366,0.513813,0.778545,1.09456,0.860606,1.12432,0.802308,1.15962,0.990053,1.50386,1.24306,-0.571284,0.298589,-1.22535,0.820679,0.813556,0.394937,24.9897,27.875,30.7603,33.6456,36.5309,36.5699,35.9972,36.5309,34.956,36.332,35.981,36.5418,37.886,36.776,36.5984,37.8619,38.5001,38.3737,39.0909,38.6093,37.9809,37.053,37.582,39.1095,39.8285,37.7701,39.8734,38.4793,38.3717,35.9018,35.6576,34.2603,38.1732,38.4503,35.0729,35.609,36.0741,37.3415,33.5105,33.2124,35.3652,34.645,33.6618,39.3468,33.7893,36.4338,37.9337,37.1699,36.2581,36.9331,36.1722,37.1013,36.0704,36.5596,35.0771,35.8296,41.0645,38.5547,42.9517,37.0483,37.0688
-69.2424,0.669954,0.147805,5,31,0,107.669,39.7841,-3.16789,0.876193,0.27544,1.33696,1.98578,1.43472,1.19556,1.30327,1.24638,1.37925,1.23063,1.10239,0.814765,0.498974,0.167907,0.471329,0.876159,0.506266,0.323691,0.837241,0.489622,0.36506,0.480331,0.0644914,0.245829,0.887514,1.13569,1.45332,1.62281,0.282716,0.604567,1.51219,1.38204,1.24303,0.901955,1.85464,1.61807,1.58273,1.63049,1.59067,-0.149098,1.7375,0.531536,1.14332,0.777737,0.792992,0.468263,1.32868,0.816092,0.19737,0.916725,1.55739,1.5521,-0.833132,0.0355923,-0.503148,0.327876,1.21387,0.152639,23.9447,27.1126,30.2804,33.4483,36.6162,38.9115,35.5488,33.4934,35.2391,35.9967,35.6555,35.8357,35.4148,35.8856,36.2919,37.203,38.2034,39.2522,38.291,37.0085,38.1803,38.7587,37.1318,38.233,38.6276,38.2625,39.5798,39.0053,36.9726,36.1863,35.1802,34.6432,38.8885,37.8689,34.9936,35.406,35.8463,36.9268,33.9088,34.6582,34.7702,34.6189,34.745,40.2564,34.2799,38.1003,36.1622,37.3203,37.272,38.3007,35.575,37.1988,39.1589,36.88,34.8505,34.8672,42.4234,39.6713,41.378,38.7454,35.9387
-77.0824,0.724139,0.147805,5,31,0,105.01,39.5896,-2.90568,0.90802,1.19309,0.830402,0.649174,1.48681,1.57407,1.00303,1.4058,0.788807,0.860424,0.869773,0.737751,0.354713,0.355152,0.0631118,0.0778057,0.508819,0.793798,1.01494,0.238824,0.334225,0.68908,-0.054279,0.256535,0.0480474,1.26898,1.51319,1.72383,0.979762,-0.120934,1.4871,1.52861,1.10981,0.502229,2.23289,2.48018,1.41954,1.64564,2.16013,-0.116418,1.94718,1.15208,0.759311,1.36679,1.14111,0.880942,1.63055,1.3137,1.77366,0.877369,1.4049,1.20297,-0.561826,0.531326,-1.21221,1.35726,0.959837,0.0570955,25.0612,27.9669,30.8725,33.7782,36.6839,36.1228,37.1767,37.7033,35.2694,35.0158,36.6751,35.5048,37.2975,37.0894,37.0623,37.4459,38.5589,38.5576,39.4062,39.3635,38.1111,37.283,36.6405,38.8956,38.6184,37.5873,39.7473,38.8441,39.4499,35.9023,35.1927,34.5807,36.7427,39.941,35.2685,35.1479,36.3648,38.1302,33.1015,32.383,35.4648,34.8079,33.3129,39.9278,33.9317,36.242,37.3832,35.6181,36.2739,37.0298,34.8517,35.7724,34.4359,37.0402,35.5074,36.0941,41.222,38.0457,43.1118,35.6458,36.8006
